name,description,price,sku,imageUrls,brand
MB-3 BASE Base Riel Din P/Rele De Sobrecarga Termico Nr2-36,MB-3 BASE Base Riel Din P/Rele De Sobrecarga Termico Nr2-36,17.49,"Código: 837997
CHINT
Ref./Fab: MB-3 BASE
Cant.Disponible: 125
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 17.49",https://store.grupocoinp.com/web/image/product.product/201/image_1024/%5BMB-3%20BASE%5D%20Base%20Riel%20Din%20P-Rele%20De%20Sobrecarga%20Termico%20Nr2-36?unique=9142a09,chint-103
MB-4 BASE Base Riel Din P/Rele De Sobrecarga Termico Nr2-93,MB-4 BASE Base Riel Din P/Rele De Sobrecarga Termico Nr2-93,24.56,"Código: 837996
CHINT
Ref./Fab: MB-4 BASE
Cant.Disponible: 57
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 24.56",https://store.grupocoinp.com/web/image/product.product/202/image_1024/%5BMB-4%20BASE%5D%20Base%20Riel%20Din%20P-Rele%20De%20Sobrecarga%20Termico%20Nr2-93?unique=d1510a0,chint-103
"NJB1-YW AC220V Rele De Nivel Liquido, Riel Din, AC220V","NJB1-YW AC220V Rele De Nivel Liquido, Riel Din, AC220V",70.74,"Código: 310022
CHINT
Ref./Fab: NJB1-YW AC220V
Cant.Disponible: 61
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 70.74",https://store.grupocoinp.com/web/image/product.product/203/image_1024/%5BNJB1-YW%20AC220V%5D%20Rele%20De%20Nivel%20Liquido%2C%20Riel%20Din%2C%20AC220V?unique=236a055,chint-103
NR2-25 0.63-1A Rele De Sobrecarga Termico Reg. 0.63-1A 1Na+1Nc P/Cont. Nc1,NR2-25 0.63-1A Rele De Sobrecarga Termico Reg. 0.63-1A 1Na+1Nc P/Cont. Nc1,27.1,"Código: 268136
CHINT
Ref./Fab: NR2-25 0.63-1A
Cant.Disponible: 81
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 27.10",https://store.grupocoinp.com/web/image/product.product/205/image_1024/%5BNR2-25%200.63-1A%5D%20Rele%20De%20Sobrecarga%20Termico%20Reg.%200.63-1A%201Na+1Nc%20P-Cont.%20Nc1?unique=94b54f8,chint-103
NR2-25 1.25-2A Rele De Sobrecarga Termico Reg. 1.25-2A 1Na+1Nc P/Cont. Nc1,NR2-25 1.25-2A Rele De Sobrecarga Termico Reg. 1.25-2A 1Na+1Nc P/Cont. Nc1,23.16,"Código: 268138
CHINT
Ref./Fab: NR2-25 1.25-2A
Cant.Disponible: 57
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 23.16",https://store.grupocoinp.com/web/image/product.product/206/image_1024/%5BNR2-25%201.25-2A%5D%20Rele%20De%20Sobrecarga%20Termico%20Reg.%201.25-2A%201Na+1Nc%20P-Cont.%20Nc1?unique=67b5bf4,chint-103
NR2-25 1.6-2.5A Rele De Sobrecarga Termico Reg. 1.6-2.5A 1Na+1Nc P/Cont. Nc1,NR2-25 1.6-2.5A Rele De Sobrecarga Termico Reg. 1.6-2.5A 1Na+1Nc P/Cont. Nc1,23.16,"Código: 268131
CHINT
Ref./Fab: NR2-25 1.6-2.5A
Cant.Disponible: 123
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 23.16",https://store.grupocoinp.com/web/image/product.product/207/image_1024/%5BNR2-25%201.6-2.5A%5D%20Rele%20De%20Sobrecarga%20Termico%20Reg.%201.6-2.5A%201Na+1Nc%20P-Cont.%20Nc1?unique=42551c1,chint-103
NR2-25 1-1.6A Rele De Sobrecarga Termico Reg. 1-1.6A 1Na+1Nc P/Cont. Nc1,NR2-25 1-1.6A Rele De Sobrecarga Termico Reg. 1-1.6A 1Na+1Nc P/Cont. Nc1,26.57,"Código: 268137
CHINT
Ref./Fab: NR2-25 1-1.6A
Cant.Disponible: 74
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 26.57",https://store.grupocoinp.com/web/image/product.product/208/image_1024/%5BNR2-25%201-1.6A%5D%20Rele%20De%20Sobrecarga%20Termico%20Reg.%201-1.6A%201Na+1Nc%20P-Cont.%20Nc1?unique=ea01f87,chint-103
NR2-25 12-18A Rele De Sobrecarga Termico Reg. 12-18A 1Na+1Nc P/Cont. Nc1,NR2-25 12-18A Rele De Sobrecarga Termico Reg. 12-18A 1Na+1Nc P/Cont. Nc1,26.57,"Código: 268097
CHINT
Ref./Fab: NR2-25 12-18A
Cant.Disponible: 71
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 26.57",https://store.grupocoinp.com/web/image/product.product/209/image_1024/%5BNR2-25%2012-18A%5D%20Rele%20De%20Sobrecarga%20Termico%20Reg.%2012-18A%201Na+1Nc%20P-Cont.%20Nc1?unique=2679188,chint-103
NR2-25 17-25A Rele De Sobrecarga Termico Reg. 17-25A 1Na+1Nc P/Cont. Nc1,NR2-25 17-25A Rele De Sobrecarga Termico Reg. 17-25A 1Na+1Nc P/Cont. Nc1,28.34,"Código: 268142
CHINT
Ref./Fab: NR2-25 17-25A
Cant.Disponible: 35
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 28.34",https://store.grupocoinp.com/web/image/product.product/210/image_1024/%5BNR2-25%2017-25A%5D%20Rele%20De%20Sobrecarga%20Termico%20Reg.%2017-25A%201Na+1Nc%20P-Cont.%20Nc1?unique=a9bb399,chint-103
NR8-38 23-32A Rele De Sobrecarga Termico Reg. 23 -32A 1Na + 1Nc P/Cont. Nc8,NR8-38 23-32A Rele De Sobrecarga Termico Reg. 23 -32A 1Na + 1Nc P/Cont. Nc8,30.09,"Código: 253694
CHINT
Ref./Fab: NR8-38 23-32A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 30.09",https://store.grupocoinp.com/web/image/product.product/211/image_1024/%5BNR8-38%2023-32A%5D%20Rele%20De%20Sobrecarga%20Termico%20Reg.%2023%20-32A%201Na%20+%201Nc%20P-Cont.%20Nc8?unique=c0dd383,chint-103
NR8-38 30-38A Rele De Sobrecarga Termico Reg. 30 -38A 1Na + 1Nc P/Cont. Nc8,NR8-38 30-38A Rele De Sobrecarga Termico Reg. 30 -38A 1Na + 1Nc P/Cont. Nc8,30.09,"Código: 253695
CHINT
Ref./Fab: NR8-38 30-38A
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 30.09",https://store.grupocoinp.com/web/image/product.product/214/image_1024/%5BNR8-38%2030-38A%5D%20Rele%20De%20Sobrecarga%20Termico%20Reg.%2030%20-38A%201Na%20+%201Nc%20P-Cont.%20Nc8?unique=df96d7c,chint-103
NXR -25 1.6-2.5 Rele De Sobrecarga Termico Reg. 1.6-2.5A 1Na+1Nc (Next Line),NXR -25 1.6-2.5 Rele De Sobrecarga Termico Reg. 1.6-2.5A 1Na+1Nc (Next Line),24.71,"Código: 837112
CHINT
Ref./Fab: NXR -25 1.6-2.5
Cant.Disponible: 8
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 24.71",https://store.grupocoinp.com/web/image/product.product/215/image_1024/%5BNXR%20-25%20%201.6-2.5%5D%20Rele%20De%20Sobrecarga%20Termico%20Reg.%201.6-2.5A%201Na+1Nc%20%28Next%20Line%29?unique=e0d16f2,chint-103
NXR -25 1-1.6 Rele De Sobrecarga Termico Reg. 1-1.6A 1Na+1Nc (Next Line),NXR -25 1-1.6 Rele De Sobrecarga Termico Reg. 1-1.6A 1Na+1Nc (Next Line),24.71,"Código: 837110
CHINT
Ref./Fab: NXR -25 1-1.6
Cant.Disponible: 20
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 24.71",https://store.grupocoinp.com/web/image/product.product/216/image_1024/%5BNXR%20-25%20%201-1.6%5D%20Rele%20De%20Sobrecarga%20Termico%20Reg.%201-1.6A%201Na+1Nc%20%28Next%20Line%29?unique=1b85b88,chint-103
NXR -25 4-6 Rele De Sobrecarga Termico Reg. 4-6A 1Na+1Nc (Next Line),NXR -25 4-6 Rele De Sobrecarga Termico Reg. 4-6A 1Na+1Nc (Next Line),24.71,"Código: 837114
CHINT
Ref./Fab: NXR -25 4-6
Cant.Disponible: 9
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 24.71",https://store.grupocoinp.com/web/image/product.product/217/image_1024/%5BNXR%20-25%20%204-6%5D%20Rele%20De%20Sobrecarga%20Termico%20Reg.%204-6A%201Na+1Nc%20%28Next%20Line%29?unique=db28af7,chint-103
YBLXW-5/11G1 Microswitch Yblxw-5/11G1 Palanca Larga Y Roldana,YBLXW-5/11G1 Microswitch Yblxw-5/11G1 Palanca Larga Y Roldana,7.01,"Código: 466051
CHINT
Ref./Fab: YBLXW-5/11G1
Cant.Disponible: 50
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 7.01",https://store.grupocoinp.com/web/image/product.product/257/image_1024/%5BYBLXW-5-11G1%5D%20Microswitch%20Yblxw-5-11G1%20Palanca%20Larga%20Y%20Roldana?unique=1f79315,chint-103
YBLXW-5/11G2 Microswitch Yblxw-5/11G2 Palanca Y Roldana,YBLXW-5/11G2 Microswitch Yblxw-5/11G2 Palanca Y Roldana,6.03,"Código: 466048
CHINT
Ref./Fab: YBLXW-5/11G2
Cant.Disponible: 26
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 6.03",https://store.grupocoinp.com/web/image/product.product/258/image_1024/%5BYBLXW-5-11G2%5D%20Microswitch%20Yblxw-5-11G2%20Palanca%20Y%20Roldana?unique=b461973,chint-103
YBLXW-5/11G3 Microswitch Yblxw-5/11G3 Palanca Larga Y Roldana,YBLXW-5/11G3 Microswitch Yblxw-5/11G3 Palanca Larga Y Roldana,5.75,"Código: 466056
CHINT
Ref./Fab: YBLXW-5/11G3
Cant.Disponible: 55
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 5.75",https://store.grupocoinp.com/web/image/product.product/354/image_1024/%5BYBLXW-5-11G3%5D%20Microswitch%20Yblxw-5-11G3%20Palanca%20Larga%20Y%20Roldana?unique=ffd8345,chint-103
NJR2-11D 380V Partidor Suave 11Kw 22A 380V 50/60Hz Chint – 15 Hp,NJR2-11D 380V Partidor Suave 11Kw 22A 380V 50/60Hz Chint – 15 Hp,1472.39,"Código: 489020
CHINT
Ref./Fab: NJR2-11D 380V
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 1,472.39",https://store.grupocoinp.com/web/image/product.product/430/image_1024/%5BNJR2-11D%20380V%5D%20Partidor%20Suave%2011Kw%2022A%20380V%2050-60Hz%20Chint%20%E2%80%93%2015%20Hp?unique=4ae14e3,chint-103
NJR2-15D 380V Partidor Suave 15Kw 29A 380V 50/60Hz Chint – 20 Hp,NJR2-15D 380V Partidor Suave 15Kw 29A 380V 50/60Hz Chint – 20 Hp,1713.86,"Código: 489021
CHINT
Ref./Fab: NJR2-15D 380V
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 1,713.86",https://store.grupocoinp.com/web/image/product.product/431/image_1024/%5BNJR2-15D%20380V%5D%20Partidor%20Suave%2015Kw%2029A%20380V%2050-60Hz%20Chint%20%E2%80%93%2020%20Hp?unique=f5006a7,chint-103
"NJR2-18.5D 380V Partidor Suave 18,5Kw 36A 380V 50/60Hz Chint – 25 Hp","NJR2-18.5D 380V Partidor Suave 18,5Kw 36A 380V 50/60Hz Chint – 25 Hp",1463.2,"Código: 489022
CHINT
Ref./Fab: NJR2-18.5D 380V
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 1,463.20",https://store.grupocoinp.com/web/image/product.product/432/image_1024/%5BNJR2-18.5D%20380V%5D%20Partidor%20Suave%2018%2C5Kw%2036A%20380V%2050-60Hz%20Chint%20%E2%80%93%2025%20Hp?unique=822f713,chint-103
"NJR2-7.5D 380V Partidor Suave 7,5Kw 15A 380V 50/60Hz Chint – 10 Hp*","NJR2-7.5D 380V Partidor Suave 7,5Kw 15A 380V 50/60Hz Chint – 10 Hp*",1453.74,"Código: 489019
CHINT
Ref./Fab: NJR2-7.5D 380V
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 1,453.74",https://store.grupocoinp.com/web/image/product.product/433/image_1024/%5BNJR2-7.5D%20380V%5D%20Partidor%20Suave%207%2C5Kw%2015A%20380V%2050-60Hz%20Chint%20%E2%80%93%2010%20Hp%2A?unique=1164c1f,chint-103
"NKG3 16NO 16NC AC220V Int. Horario Diario, 220Vac, 16Na 16Nc","NKG3 16NO 16NC AC220V Int. Horario Diario, 220Vac, 16Na 16Nc",79.85,"Código: 310024
CHINT
Ref./Fab: NKG3 16NO 16NC AC220V
Cant.Disponible: 3
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 79.85",https://store.grupocoinp.com/web/image/product.product/434/image_1024/%5BNKG3%2016NO%2016NC%20AC220V%5D%20Int.%20Horario%20Diario%2C%20220Vac%2C%2016Na%2016Nc?unique=18d822f,chint-103
YBLXW-5/11Q1 Microswitch Yblxw-5/11Q1 Rodillo Lineal 466024,YBLXW-5/11Q1 Microswitch Yblxw-5/11Q1 Rodillo Lineal 466024,11.49,"Código: 466047
CHINT
Ref./Fab: YBLXW-5/11Q1
Cant.Disponible: 41
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 11.49",https://store.grupocoinp.com/web/image/product.product/499/image_1024/%5BYBLXW-5-11Q1%5D%20Microswitch%20Yblxw-5-11Q1%20Rodillo%20Lineal%20466024?unique=dc79b3b,chint-103
NQ3-11P (Caja de llave de partida) caja vacía para arrancador director NC1-09/NC1-32,NQ3-11P (Caja de llave de partida) caja vacía para arrancador director NC1-09/NC1-32,58.72,"Código: 496468
CHINT
Ref./Fab: NQ3-11P
Cant.Disponible: 24
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 58.72",https://store.grupocoinp.com/web/image/product.product/587/image_1024/%5BNQ3-11P%5D%20%28Caja%20de%20llave%20de%20partida%29%20caja%20vac%C3%ADa%20para%20arrancador%20director%20NC1-09-NC1-32?unique=fffb993,chint-103
NQ3-11P 220V 18A (Llave D/Partida Directa) arrancador directo Reg. 12 - 18 Cont. 32Amp,NQ3-11P 220V 18A (Llave D/Partida Directa) arrancador directo Reg. 12 - 18 Cont. 32Amp,130.91,"Código: 496332
CHINT
Ref./Fab: NQ3-11P 220V 18A
Cant.Disponible: 18
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 130.91",https://store.grupocoinp.com/web/image/product.product/588/image_1024/%5BNQ3-11P%20220V%2018A%5D%20%28Llave%20D-Partida%20Directa%29%20arrancador%20directo%20Reg.%2012%20-%2018%20Cont.%2032Amp?unique=723943d,chint-103
NQ3-11P 220V 25A (Llave D/Partida Directa) arrancador directo Reg. 17 - 25 A Cont. 32 Amp,NQ3-11P 220V 25A (Llave D/Partida Directa) arrancador directo Reg. 17 - 25 A Cont. 32 Amp,160.09,"Código: 496334
CHINT
Ref./Fab: NQ3-11P 220V 25A
Cant.Disponible: 11
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 160.09",https://store.grupocoinp.com/web/image/product.product/589/image_1024/%5BNQ3-11P%20220V%2025A%5D%20%28Llave%20D-Partida%20Directa%29%20arrancador%20directo%20Reg.%2017%20-%2025%20A%20Cont.%2032%20Amp?unique=b1e14c9,chint-103
NQ3-5.5P (Caja de llave de partida) caja vacía para arrancador director NC1-09/NC1-18,NQ3-5.5P (Caja de llave de partida) caja vacía para arrancador director NC1-09/NC1-18,42.67,"Código: 496999
CHINT
Ref./Fab: NQ3-5.5P
Cant.Disponible: 8
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 42.67",https://store.grupocoinp.com/web/image/product.product/590/image_1024/%5BNQ3-5.5P%5D%20%28Caja%20de%20llave%20de%20partida%29%20caja%20vac%C3%ADa%20para%20arrancador%20director%20NC1-09-NC1-18?unique=3711c09,chint-103
NQ3-5.5P 220V 10A (Llave D/Partida Directa) arrancador directo Reg. 7 - 10 Cont. 18Amp,NQ3-5.5P 220V 10A (Llave D/Partida Directa) arrancador directo Reg. 7 - 10 Cont. 18Amp,103.12,"Código: 496400
CHINT
Ref./Fab: NQ3-5.5P 220V 10A
Cant.Disponible: 23
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 103.12",https://store.grupocoinp.com/web/image/product.product/591/image_1024/%5BNQ3-5.5P%20220V%2010A%5D%20%28Llave%20D-Partida%20Directa%29%20arrancador%20directo%20Reg.%207%20-%2010%20Cont.%2018Amp?unique=7b709df,chint-103
NQ3-5.5P 220V 13A (Llave D/Partida Directa) arrancador directo Reg. 9 - 13 Cont. 18Amp,NQ3-5.5P 220V 13A (Llave D/Partida Directa) arrancador directo Reg. 9 - 13 Cont. 18Amp,98.68,"Código: 496401
CHINT
Ref./Fab: NQ3-5.5P 220V 13A
Cant.Disponible: 9
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 98.68",https://store.grupocoinp.com/web/image/product.product/592/image_1024/%5BNQ3-5.5P%20220V%2013A%5D%20%28Llave%20D-Partida%20Directa%29%20arrancador%20directo%20Reg.%209%20-%2013%20Cont.%2018Amp?unique=1594bd1,chint-103
NQ3-5.5P 220V 4A (Llave D/Partida Directa) arrancador directo Reg. 2.5 - 4.0 Cont. 18Amp,NQ3-5.5P 220V 4A (Llave D/Partida Directa) arrancador directo Reg. 2.5 - 4.0 Cont. 18Amp,98.68,"Código: 496405
CHINT
Ref./Fab: NQ3-5.5P 220V 4A
Cant.Disponible: 13
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 98.68",https://store.grupocoinp.com/web/image/product.product/593/image_1024/%5BNQ3-5.5P%20220V%204A%5D%20%28Llave%20D-Partida%20Directa%29%20arrancador%20directo%20Reg.%202.5%20-%204.0%20Cont.%2018Amp?unique=03da8e9,chint-103
NQ3-5.5P 220V 6A (Llave D/Partida Directa) arrancador directo Reg. 4.0 - 6.3 Cont. 18Amp,NQ3-5.5P 220V 6A (Llave D/Partida Directa) arrancador directo Reg. 4.0 - 6.3 Cont. 18Amp,103.12,"Código: 496406
CHINT
Ref./Fab: NQ3-5.5P 220V 6A
Cant.Disponible: 12
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 103.12",https://store.grupocoinp.com/web/image/product.product/594/image_1024/%5BNQ3-5.5P%20220V%206A%5D%20%28Llave%20D-Partida%20Directa%29%20arrancador%20directo%20Reg.%204.0%20-%206.3%20Cont.%2018Amp?unique=48dccb5,chint-103
NQ3-5.5P 220V 8A (Llave D/Partida Directa) arrancador directo Reg. 5.5 - 8.0 Cont. 18Amp,NQ3-5.5P 220V 8A (Llave D/Partida Directa) arrancador directo Reg. 5.5 - 8.0 Cont. 18Amp,98.68,"Código: 496407
CHINT
Ref./Fab: NQ3-5.5P 220V 8A
Cant.Disponible: 16
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 98.68",https://store.grupocoinp.com/web/image/product.product/595/image_1024/%5BNQ3-5.5P%20220V%208A%5D%20%28Llave%20D-Partida%20Directa%29%20arrancador%20directo%20Reg.%205.5%20-%208.0%20Cont.%2018Amp?unique=9b6a645,chint-103
SC3L-1A 99999.9h Horometro Sc3L-1A 99999.9H,SC3L-1A 99999.9h Horometro Sc3L-1A 99999.9H,69.76,"Código: 306026
CHINT
Ref./Fab: SC3L-1A 99999.9h
Cant.Disponible: 7
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 69.76",https://store.grupocoinp.com/web/image/product.product/708/image_1024/%5BSC3L-1A%2099999.9h%5D%20Horometro%20Sc3L-1A%2099999.9H?unique=d16d6ef,chint-103
YBLT-EKW/5A/B Int. Pedalyblt- Ekw/5A/B Corriente Termica 5A,YBLT-EKW/5A/B Int. Pedalyblt- Ekw/5A/B Corriente Termica 5A,22.83,"Código: 483000
CHINT
Ref./Fab: YBLT-EKW/5A/B
Cant.Disponible: 82
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 22.83",https://store.grupocoinp.com/web/image/product.product/709/image_1024/%5BYBLT-EKW-5A-B%5D%20Int.%20Pedalyblt-%20Ekw-5A-B%20Corriente%20Termica%205A?unique=b427b17,chint-103
"YBLT-FS/1 Int. Pedal Yblt - Fs/1 Ac 380V, Dc 220V 3A","YBLT-FS/1 Int. Pedal Yblt - Fs/1 Ac 380V, Dc 220V 3A",23.43,"Código: 474004
CHINT
Ref./Fab: YBLT-FS/1
Cant.Disponible: 119
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 23.43",https://store.grupocoinp.com/web/image/product.product/712/image_1024/%5BYBLT-FS-1%5D%20Int.%20Pedal%20Yblt%20-%20Fs-1%20Ac%20380V%2C%20Dc%20220V%203A?unique=e72e416,chint-103
4BLT-4 Int. Pedal Grande Color Crema Con Protenccion,4BLT-4 Int. Pedal Grande Color Crema Con Protenccion,43.39,"Código: 1000529
CHINT
Ref./Fab: 4BLT-4
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 43.39",https://store.grupocoinp.com/web/image/product.product/715/image_1024/%5B4BLT-4%5D%20Int.%20Pedal%20Grande%20Color%20Crema%20Con%20Protenccion?unique=74247be,chint-103
4BLT-FS11 Int. Pedal Chico Color Negro Foot Switch,4BLT-FS11 Int. Pedal Chico Color Negro Foot Switch,21.69,"Código: 1000530
CHINT
Ref./Fab: 4BLT-FS11
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 21.69",https://store.grupocoinp.com/web/image/product.product/716/image_1024/%5B4BLT-FS11%5D%20Int.%20Pedal%20Chico%20Color%20Negro%20Foot%20Switch?unique=836b061,chint-103
YBLX-CK/J10541 Final De Carrera Yblx - Ck/J10541 Palanca Ajustable Con Roldana,YBLX-CK/J10541 Final De Carrera Yblx - Ck/J10541 Palanca Ajustable Con Roldana,62.32,"Código: 438039
CHINT
Ref./Fab: YBLX-CK/J10541
Cant.Disponible: 18
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 62.32",https://store.grupocoinp.com/web/image/product.product/717/image_1024/%5BYBLX-CK-J10541%5D%20Final%20De%20Carrera%20Yblx%20-%20Ck-J10541%20Palanca%20Ajustable%20Con%20Roldana?unique=2b30b26,chint-103
YBLX-CK/J167 Final De Carrera Con Cabeza De Embolo Con Rueda,YBLX-CK/J167 Final De Carrera Con Cabeza De Embolo Con Rueda,48.55,"Código: 438041
CHINT
Ref./Fab: YBLX-CK/J167
Cant.Disponible: 33
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 48.55",https://store.grupocoinp.com/web/image/product.product/718/image_1024/%5BYBLX-CK-J167%5D%20Final%20De%20Carrera%20Con%20Cabeza%20De%20Embolo%20Con%20Rueda?unique=961be68,chint-103
"YBLX-CK/M102 Final De Carrera, Metal Ip52, Piston C/Roldana, 1Na","YBLX-CK/M102 Final De Carrera, Metal Ip52, Piston C/Roldana, 1Na",46.7,"Código: 438047
CHINT
Ref./Fab: YBLX-CK/M102
Cant.Disponible: 50
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 46.70",https://store.grupocoinp.com/web/image/product.product/720/image_1024/%5BYBLX-CK-M102%5D%20Final%20De%20Carrera%2C%20Metal%20Ip52%2C%20Piston%20C-Roldana%2C%201Na?unique=47be376,chint-103
"YBLX-CK/M106 Final De Carrera, Metal Ip52, Varilla Metal Flexible","YBLX-CK/M106 Final De Carrera, Metal Ip52, Varilla Metal Flexible",41.03,"Código: 438048
CHINT
Ref./Fab: YBLX-CK/M106
Cant.Disponible: 44
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 41.03",https://store.grupocoinp.com/web/image/product.product/721/image_1024/%5BYBLX-CK-M106%5D%20Final%20De%20Carrera%2C%20Metal%20Ip52%2C%20Varilla%20Metal%20Flexible?unique=f7bf9dd,chint-103
"YBLX-CK/M108 Final De Carrera, Metal Ip52,","YBLX-CK/M108 Final De Carrera, Metal Ip52,",38,"Código: 1001269
CHINT
Ref./Fab: YBLX-CK/M108
Cant.Disponible: Consultar
Unid.Med: UNIDAD
Precio Inc. IGV: S/ 38.00",https://store.grupocoinp.com/web/image/product.product/722/image_1024/%5BYBLX-CK-M108%5D%20Final%20De%20Carrera%2C%20Metal%20Ip52%2C?unique=36902d8,chint-103
"YBLX-CK/M110 Final De Carrera, Metal Ip52, Piston, 1Na+1Nc","YBLX-CK/M110 Final De Carrera, Metal Ip52, Piston, 1Na+1Nc",46.7,"Código: 438057
CHINT
Ref./Fab: YBLX-CK/M110
Cant.Disponible: 34
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 46.70",https://store.grupocoinp.com/web/image/product.image/429/image_1024/Final%20De%20Carrera%2C%20Metal%20Ip52%2C%20Piston%2C%201Na+1Nc?unique=95225b9,chint-103
"YBLX-CK/M115 Final De Carrera, Metal Ip52, C/ Roladana, 1Na+1Nc","YBLX-CK/M115 Final De Carrera, Metal Ip52, C/ Roladana, 1Na+1Nc",46.7,"Código: 438049
CHINT
Ref./Fab: YBLX-CK/M115
Cant.Disponible: 41
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 46.70",https://store.grupocoinp.com/web/image/product.product/724/image_1024/%5BYBLX-CK-M115%5D%20Final%20De%20Carrera%2C%20Metal%20Ip52%2C%20C-%20Roladana%2C%201Na+1Nc?unique=7137d60,chint-103
YBLX-CK/M121 Final De Carrera Con Cabeza De Embolo Con Rueda,YBLX-CK/M121 Final De Carrera Con Cabeza De Embolo Con Rueda,46.7,"Código: 438050
CHINT
Ref./Fab: YBLX-CK/M121
Cant.Disponible: 24
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 46.70",https://store.grupocoinp.com/web/image/product.product/725/image_1024/%5BYBLX-CK-M121%5D%20Final%20De%20Carrera%20Con%20Cabeza%20De%20Embolo%20Con%20Rueda?unique=555ad60,chint-103
"YBLX-ME/8101 Final De Carrera, Fibra Ip52, Varilla Metal Flexible 443025","YBLX-ME/8101 Final De Carrera, Fibra Ip52, Varilla Metal Flexible 443025",20.53,"Código: 443010
CHINT
Ref./Fab: YBLX-ME/8101
Cant.Disponible: 18
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 20.53",https://store.grupocoinp.com/web/image/product.product/726/image_1024/%5BYBLX-ME-8101%5D%20Final%20De%20Carrera%2C%20Fibra%20Ip52%2C%20Varilla%20Metal%20Flexible%20443025?unique=9340a81,chint-103
YBLX-ME/8104 Final De Carrera Con Palanca De Rueda Con Roldana,YBLX-ME/8104 Final De Carrera Con Palanca De Rueda Con Roldana,20.53,"Código: 443011
CHINT
Ref./Fab: YBLX-ME/8104
Cant.Disponible: 140
Unid.Med: UNIDAD Ver Stock Por Local
Precio Inc. IGV: S/ 20.53",https://store.grupocoinp.com/web/image/product.product/727/image_1024/%5BYBLX-ME-8104%5D%20Final%20De%20Carrera%20Con%20Palanca%20De%20Rueda%20Con%20Roldana?unique=0726995,chint-103
